run_id,ts,world_id,campaign_id,task_id,model_id,provider,agent_config_id,environment,reasoning_effort,grader_type,status,score,passed,num_verifiers,num_verifiers_passed,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens,cost_usd,duration_ms,num_tool_calls
run_mpavuwdc_352715,2026-05-18T07:29:00Z,w_0010,cmp_0002,task_351,m_claude_opus,anthropic,ac_lighthouse,dev,high,judge,completed,0.4027,0,7,3,28336,213029,0,0,16.402215,79948,31
run_mpbed1uo_569590,2026-05-18T16:07:00Z,w_0006,cmp_0006,task_1835,m_claude_sonnet,anthropic,ac_lighthouse,prod,high,programmatic,completed,0.5144,0,6,3,28652,23607,0,32254,0.561014,51117,38
run_mpbfi7c0_795353,2026-05-18T16:39:00Z,,,task_877,m_claude_sonnet,anthropic,ac_single_shot,staging,low,judge,errored,,0,4,0,28556,179668,19226,0,2.786456,7804,0
run_mparffmo_215879,2026-05-18T05:25:00Z,w_0014,cmp_0006,task_1251,m_llama3_70b,meta,ac_lighthouse,prod,medium,judge,completed,0.4866,0,5,2,116647,30907,169933,49294,0.136325,30440,23
run_mpbnd4io_282381,2026-05-18T20:19:00Z,w_0013,cmp_0005,task_250,m_claude_sonnet,anthropic,ac_terminus,prod,low,programmatic,completed,0.6768,0,3,2,83883,28432,97985,47962,0.887382,32060,36
run_mpaxuwyo_212317,2026-05-18T08:25:00Z,w_0010,cmp_0002,task_907,m_claude_haiku,anthropic,ac_single_shot,prod,low,programmatic,errored,,0,7,0,121775,33336,0,0,0.230764,13026,1
run_mpbn44g0_604553,2026-05-18T20:12:00Z,w_0006,cmp_0006,task_387,m_mistral_large,mistral,ac_stirrup,prod,medium,judge,completed,0.6075,0,8,5,25949,10012,0,0,0.11197,18572,25
run_mpb0w85c_445271,2026-05-18T09:50:00Z,w_0005,cmp_0005,task_3163,m_gpt5_mini,openai,ac_single_shot,staging,low,gt,errored,,0,6,0,27684,36771,19112,16298,0.098118,8955,0
run_mpakfdk0_817048,2026-05-18T02:09:00Z,w_0011,cmp_0003,task_3082,m_gpt5,openai,ac_react,prod,medium,judge,completed,0.5513,0,5,3,118898,9425,93199,52906,2.249554,37353,25
run_mpbdbr9c_232192,2026-05-18T15:38:00Z,w_0001,cmp_0001,task_803,m_mistral_large,mistral,ac_terminus,prod,medium,gt,completed,0.6259,0,8,5,151556,17497,0,18557,0.454487,44414,3
run_mpblsjhc_933454,2026-05-18T19:35:00Z,,,task_2293,m_gpt5,openai,ac_lighthouse,prod,medium,judge,errored,,0,6,0,108275,29809,68777,34106,2.489316,,37
run_mpbjv3hc_765163,2026-05-18T18:41:00Z,w_0012,cmp_0004,task_2909,m_gpt5_mini,openai,ac_react,prod,medium,judge,completed,0.2794,0,3,1,34480,30631,50217,0,0.081013,135733,22
run_mpbv5h40_165564,2026-05-18T23:57:00Z,w_0015,cmp_0007,task_379,m_claude_haiku,anthropic,ac_stirrup,prod,medium,judge,completed,0.4349,0,4,2,73632,8461,0,0,0.09275,144085,39
run_mpati0tc_992866,2026-05-18T06:23:00Z,w_0010,cmp_0002,task_657,m_llama3_70b,meta,ac_single_shot,staging,high,judge,completed,0.3097,0,2,1,21291,7196,126403,5406,0.02918,7620,0
run_mpbpfppc_719118,2026-05-18T21:17:00Z,w_0002,cmp_0002,task_3162,m_gpt4o,openai,ac_lighthouse,prod,high,gt,completed,0.4628,0,7,3,45216,75964,0,0,0.87268,45496,17
run_mpbpbutc_945222,2026-05-18T21:14:00Z,w_0002,cmp_0002,task_3241,m_mistral_large,mistral,ac_lighthouse,prod,medium,judge,completed,0.3776,0,2,1,34116,125019,0,0,0.818346,104618,25
run_mpap54o0_511829,2026-05-18T04:21:00Z,w_0001,cmp_0001,task_1339,m_gpt5,openai,ac_terminus,prod,medium,programmatic,completed,0.6198,0,6,4,171553,24074,0,10599,2.570238,212020,7
run_mparxfs0_990430,2026-05-18T05:39:00Z,w_0006,cmp_0006,task_454,m_claude_haiku,anthropic,ac_single_shot,staging,high,judge,completed,0.4086,0,4,2,112001,20140,41732,52832,0.226331,14553,1
run_mpb6xk80_687932,2026-05-18T12:39:00Z,w_0003,cmp_0003,task_90,m_claude_sonnet,anthropic,ac_terminus,prod,low,judge,completed,0.5275,0,4,2,97079,56859,0,12234,1.19,108009,38
run_mpbngzeo_467963,2026-05-18T20:22:00Z,w_0015,cmp_0007,task_470,m_claude_sonnet,anthropic,ac_lighthouse,prod,medium,gt,completed,0.6889,0,8,6,47558,50612,73084,0,0.923779,22617,35
run_mpb7guo0_611213,2026-05-18T12:54:00Z,w_0008,cmp_0008,task_1612,m_claude_sonnet,anthropic,ac_stirrup,prod,medium,programmatic,completed,0.6444,0,5,3,159034,69095,49531,0,1.528386,74639,13
run_mpb8yv40_165201,2026-05-18T13:36:00Z,w_0004,cmp_0004,task_1012,m_claude_haiku,anthropic,ac_stirrup,dev,medium,gt,completed,0.1738,0,3,1,17638,27090,51421,11909,0.138493,51752,17
run_mpavgr40_366756,2026-05-18T07:18:00Z,w_0013,cmp_0005,task_2479,m_claude_opus,anthropic,ac_stirrup,prod,medium,judge,completed,0.639,0,5,3,104816,23289,154266,0,3.550314,93722,26
run_mpatxgdc_227453,2026-05-18T06:35:00Z,w_0012,cmp_0004,task_794,m_llama3_70b,meta,ac_lighthouse,prod,medium,judge,completed,0.3543,0,5,2,45118,32862,34587,63388,0.096521,29099,23
run_mpasw5s0_786372,2026-05-18T06:06:00Z,w_0006,cmp_0006,task_581,m_gemini_pro,google,ac_stirrup,staging,medium,judge,completed,0.5237,0,3,2,26794,101474,255530,0,1.248692,72896,28
run_mpb4i42o_677097,2026-05-18T11:31:00Z,w_0011,cmp_0003,task_3954,m_gpt5_mini,openai,ac_stirrup,prod,high,judge,completed,0.2723,0,8,2,15185,88481,718769,0,0.220493,67401,7
run_mpanbjk0_635271,2026-05-18T03:30:00Z,w_0009,cmp_0001,task_1811,m_claude_haiku,anthropic,ac_single_shot,staging,medium,gt,timeout,,0,3,0,78689,2260,110786,0,0.080854,,1
run_mpb3cylc_907458,2026-05-18T10:59:00Z,w_0007,cmp_0007,task_364,m_mistral_large,mistral,ac_single_shot,prod,high,judge,completed,0.3532,0,2,1,17217,118505,0,0,0.745464,10061,3
run_mpbb6lhc_567296,2026-05-18T14:38:00Z,w_0007,cmp_0007,task_3748,m_claude_opus,anthropic,ac_single_shot,prod,medium,judge,completed,0.6043,0,6,4,10138,10486,153921,0,1.169402,5294,1
run_mpavn6lc_883998,2026-05-18T07:23:00Z,w_0010,cmp_0002,task_1727,m_claude_haiku,anthropic,ac_stirrup,prod,low,judge,completed,0.4318,0,3,1,16916,13312,33558,0,0.069465,63288,36
run_mpb092tc_658064,2026-05-18T09:32:00Z,w_0010,cmp_0002,task_2585,m_gpt4o,openai,ac_single_shot,prod,high,judge,completed,0.5402,0,3,2,31771,11103,0,4392,0.203634,9978,0
run_mpb13xxc_405527,2026-05-18T09:56:00Z,,,task_231,m_claude_sonnet,anthropic,ac_lighthouse,prod,medium,judge,errored,,0,2,0,27980,8960,219633,16239,0.345126,33745,19
run_mpaokjxc_852879,2026-05-18T04:05:00Z,w_0015,cmp_0007,task_341,m_claude_haiku,anthropic,ac_react,prod,low,programmatic,completed,0.5033,0,2,1,15987,17973,0,0,0.084682,218462,2
run_mpax571c_734043,2026-05-18T08:05:00Z,w_0007,cmp_0007,task_1418,m_claude_sonnet,anthropic,ac_single_shot,prod,medium,judge,completed,0.5343,0,2,1,57798,4110,606953,18256,0.48559,33456,0
run_mpbtibhc_517025,2026-05-18T23:11:00Z,w_0004,cmp_0004,task_1188,m_gpt5,openai,ac_single_shot,prod,high,judge,errored,,0,5,0,27210,136174,0,33678,4.778295,15303,3
run_mpbbv140_539465,2026-05-18T14:57:00Z,w_0002,cmp_0002,task_976,m_gpt4o,openai,ac_react,prod,low,judge,completed,0.4592,0,6,3,97138,116502,11247,0,1.421924,30416,26
run_mpb7lzuo_359591,2026-05-18T12:58:00Z,,,task_1741,m_claude_opus,anthropic,ac_terminus,prod,medium,gt,cancelled,,0,5,0,88321,35079,247230,0,4.326585,27744,37
run_mpbjm3eo_771867,2026-05-18T18:34:00Z,,,task_3728,m_gemini_pro,google,ac_terminus,prod,low,judge,errored,,0,8,0,83814,35160,23490,8929,0.706467,26955,14
run_mpbetrpc_673281,2026-05-18T16:20:00Z,w_0001,cmp_0001,task_406,m_gpt4o,openai,ac_lighthouse,prod,low,judge,timeout,,0,6,0,60034,45226,333715,41865,1.145084,13232,13
run_mpbckr1c_697233,2026-05-18T15:17:00Z,w_0015,cmp_0007,task_2007,m_gpt4o,openai,ac_lighthouse,staging,medium,judge,cancelled,,0,7,0,43192,18321,165724,31034,0.591447,116626,15
run_mpbqaktc_303131,2026-05-18T21:41:00Z,w_0003,cmp_0003,task_1125,m_gpt4o,openai,ac_react,dev,low,judge,errored,,0,5,0,41019,53102,419761,1924,1.164041,38032,5
run_mpao3u2o_894835,2026-05-18T03:52:00Z,w_0008,cmp_0008,task_2196,m_gpt5_mini,openai,ac_stirrup,prod,medium,judge,completed,0.453,0,2,1,78249,41805,0,0,0.122735,69672,13
run_mparxfs0_446470,2026-05-18T05:39:00Z,w_0007,cmp_0007,task_2013,m_gpt5_mini,openai,ac_single_shot,prod,low,judge,completed,0.1118,0,2,0,49987,6133,34485,0,0.038984,23621,1
run_mpam7odc_856217,2026-05-18T02:59:00Z,w_0003,cmp_0003,task_3895,m_claude_sonnet,anthropic,ac_react,staging,low,programmatic,completed,0.6796,0,2,1,63171,65397,0,0,1.170468,126158,26
run_mpbdgwg0_969737,2026-05-18T15:42:00Z,w_0015,cmp_0007,task_564,m_gpt5,openai,ac_lighthouse,staging,low,judge,completed,0.7035,1,5,4,116734,10678,0,3410,1.530305,89216,26
run_mpamutpc_318619,2026-05-18T03:17:00Z,w_0013,cmp_0005,task_1095,m_claude_haiku,anthropic,ac_lighthouse,staging,medium,programmatic,errored,,0,7,0,17062,107897,90224,0,0.452456,90307,33
run_mpbed1uo_934427,2026-05-18T16:07:00Z,w_0008,cmp_0008,task_3154,m_gpt5_mini,openai,ac_single_shot,prod,high,judge,completed,0.3037,0,6,2,212689,13831,0,0,0.134007,22319,1
run_mpakcsyo_130964,2026-05-18T02:07:00Z,w_0012,cmp_0004,task_2313,m_gpt5,openai,ac_terminus,prod,medium,programmatic,completed,0.5502,0,7,4,98193,9441,308325,0,1.650566,55765,23
run_mpb71f40_253769,2026-05-18T12:42:00Z,w_0002,cmp_0002,task_3581,m_claude_sonnet,anthropic,ac_lighthouse,prod,high,programmatic,completed,0.6583,0,8,5,22530,16473,562383,0,0.4834,27961,2
run_mpbq2v1c_448516,2026-05-18T21:35:00Z,w_0001,cmp_0001,task_491,m_gpt5_mini,openai,ac_single_shot,prod,medium,programmatic,completed,0.4613,0,3,1,88059,4062,0,0,0.052154,13565,1
run_mpbl1j9c_276390,2026-05-18T19:14:00Z,,,task_470,m_claude_haiku,anthropic,ac_stirrup,prod,low,judge,errored,,0,3,0,62683,4346,0,0,0.06753,,3
run_mpbt5gio_168625,2026-05-18T23:01:00Z,w_0011,cmp_0003,task_3064,m_gpt5,openai,ac_stirrup,prod,low,programmatic,completed,0.3772,0,3,1,32591,13994,0,14075,0.921668,55810,11
run_mpb23y80_931183,2026-05-18T10:24:00Z,w_0004,cmp_0004,task_2367,m_gemini_flash,google,ac_lighthouse,staging,medium,judge,completed,0.1173,0,3,0,61423,124815,91533,0,0.170951,104334,8
run_mpb8xktc_817468,2026-05-18T13:35:00Z,w_0001,cmp_0001,task_1870,m_gpt5,openai,ac_lighthouse,prod,medium,programmatic,completed,0.639,0,3,2,42074,75834,30731,0,2.734174,30611,11
run_mpagw280_358311,2026-05-18T00:30:00Z,w_0004,cmp_0004,task_1175,m_claude_haiku,anthropic,ac_single_shot,prod,low,gt,completed,0.3626,0,8,3,11405,14975,83886,0,0.075735,13336,0
run_mpartkw0_822930,2026-05-18T05:36:00Z,w_0003,cmp_0003,task_1000,m_llama3_70b,meta,ac_lighthouse,prod,medium,judge,completed,0.3199,0,8,3,34132,87407,202737,8155,0.099537,68847,28
run_mpagcrs0_792095,2026-05-18T00:15:00Z,w_0013,cmp_0005,task_3593,m_gemini_flash,google,ac_react,prod,medium,judge,completed,0.3775,0,3,1,153528,36061,0,7696,0.09241,166665,39
run_mpbgm2io_663173,2026-05-18T17:10:00Z,w_0007,cmp_0007,task_2871,m_claude_haiku,anthropic,ac_stirrup,staging,medium,judge,errored,,0,4,0,504505,71179,0,0,0.68832,139657,25
run_mpao7oyo_845142,2026-05-18T03:55:00Z,w_0013,cmp_0005,task_732,m_claude_sonnet,anthropic,ac_single_shot,prod,medium,judge,completed,0.7725,1,7,5,14434,28018,0,36790,0.601535,24839,3
run_mpbifnmo_241022,2026-05-18T18:01:00Z,w_0011,cmp_0003,task_2623,m_gpt5_mini,openai,ac_single_shot,prod,medium,programmatic,completed,0.2084,0,7,1,61170,26573,103620,0,0.088912,26083,0
run_mpbjsiw0_796561,2026-05-18T18:39:00Z,,,task_1662,m_claude_sonnet,anthropic,ac_single_shot,prod,high,judge,errored,,0,3,0,39252,51254,0,0,0.886566,25301,3
run_mpb604io_399862,2026-05-18T12:13:00Z,w_0013,cmp_0005,task_2353,m_gpt5,openai,ac_single_shot,prod,medium,judge,completed,0.5894,0,7,4,110803,56563,79431,44941,3.465971,34651,1
run_mpbq1kqo_583598,2026-05-18T21:34:00Z,w_0008,cmp_0008,task_1114,m_claude_sonnet,anthropic,ac_stirrup,prod,high,judge,errored,,0,5,0,88580,9108,38666,4996,0.432695,34275,35
run_mpb303mo_933558,2026-05-18T10:49:00Z,w_0001,cmp_0001,task_1122,m_gemini_flash,google,ac_stirrup,prod,low,programmatic,completed,0.2957,0,3,1,26029,25652,455200,0,0.052247,31599,13
run_mpb2xj1c_854599,2026-05-18T10:47:00Z,w_0010,cmp_0002,task_2109,m_gpt5,openai,ac_stirrup,prod,high,programmatic,completed,0.7754,1,4,3,204325,42463,132056,0,3.48221,90707,19
run_mpbv5h40_954538,2026-05-18T23:57:00Z,w_0010,cmp_0002,task_1416,m_gpt4o,openai,ac_react,prod,medium,programmatic,completed,0.3672,0,7,3,22894,219993,74997,8548,2.376555,61305,2
run_mpbhnd40_604118,2026-05-18T17:39:00Z,w_0008,cmp_0008,task_1382,m_mistral_large,mistral,ac_stirrup,prod,high,judge,completed,0.5631,0,5,3,153304,29472,305365,20206,0.595028,92024,17
run_mparr0ao_922760,2026-05-18T05:34:00Z,w_0009,cmp_0001,task_3932,m_gpt5_mini,openai,ac_single_shot,prod,medium,judge,completed,0.3469,0,4,1,72958,69385,0,0,0.175249,24433,1
run_mpbar5xc_723131,2026-05-18T14:26:00Z,,,task_1821,m_gemini_pro,google,ac_stirrup,prod,low,judge,cancelled,,0,8,0,101661,51403,0,0,0.895545,49761,26
run_mpao6eo0_894985,2026-05-18T03:54:00Z,w_0007,cmp_0007,task_2406,m_claude_opus,anthropic,ac_single_shot,prod,high,judge,completed,0.6598,0,3,2,95893,9694,80902,0,2.286798,8699,1
run_mpb77ulc_582216,2026-05-18T12:47:00Z,w_0005,cmp_0005,task_1442,m_gemini_pro,google,ac_react,prod,medium,gt,completed,0.5808,0,7,4,126269,59020,0,0,1.061652,41427,29
run_mpavuwdc_676760,2026-05-18T07:29:00Z,w_0008,cmp_0008,task_718,m_llama3_70b,meta,ac_terminus,prod,high,judge,timeout,,0,2,0,37529,46222,0,18409,0.067759,,13
run_mpawoh6o_209082,2026-05-18T07:52:00Z,w_0010,cmp_0002,task_659,m_claude_sonnet,anthropic,ac_terminus,prod,medium,programmatic,completed,0.6142,0,6,4,28200,43732,144206,8177,0.814506,50025,7
run_mpaz6hxc_145008,2026-05-18T09:02:00Z,,,task_3442,m_gpt5_mini,openai,ac_terminus,staging,medium,programmatic,cancelled,,0,5,0,132914,43914,37746,21436,0.169034,19093,5
run_mpaicsdc_788791,2026-05-18T01:11:00Z,w_0011,cmp_0003,task_1134,m_gpt4o,openai,ac_stirrup,prod,medium,judge,completed,0.4237,0,4,2,49769,41698,151243,29215,0.818101,84729,38
run_mpbem1xc_404388,2026-05-18T16:14:00Z,w_0015,cmp_0007,task_287,m_gpt5,openai,ac_terminus,prod,medium,judge,completed,0.7634,1,2,2,23252,20094,43369,12501,1.045814,103106,29
run_mpb8956o_839476,2026-05-18T13:16:00Z,w_0012,cmp_0004,task_1504,m_gpt5_mini,openai,ac_terminus,prod,medium,programmatic,completed,0.4058,0,7,3,34776,21725,0,60114,0.096906,89403,22
run_mpbojkao_665394,2026-05-18T20:52:00Z,w_0015,cmp_0007,task_249,m_llama3_70b,meta,ac_single_shot,prod,low,judge,completed,0.3632,0,5,2,34986,24338,0,4045,0.04086,5077,2
run_mpbj7y5c_169208,2026-05-18T18:23:00Z,w_0002,cmp_0002,task_132,m_gemini_pro,google,ac_terminus,staging,medium,judge,completed,0.3776,0,6,2,36752,165635,0,29375,1.9853,117281,28
run_mpbora2o_713668,2026-05-18T20:58:00Z,w_0011,cmp_0003,task_1301,m_gpt5_mini,openai,ac_lighthouse,staging,high,programmatic,completed,0.0839,0,4,0,52194,14306,0,23978,0.069096,74355,31
run_mpah2hpc_332504,2026-05-18T00:35:00Z,w_0014,cmp_0006,task_3945,m_gemini_pro,google,ac_react,staging,high,judge,completed,0.5415,0,2,1,16169,16353,71599,6767,0.280426,156375,23
run_mpanuu00_602827,2026-05-18T03:45:00Z,w_0002,cmp_0002,task_3026,m_gpt5_mini,openai,ac_stirrup,prod,medium,gt,errored,,0,7,0,106212,44573,73782,0,0.145941,30769,23
run_mpbriaw0_365127,2026-05-18T22:15:00Z,w_0008,cmp_0008,task_754,m_gpt4o,openai,ac_lighthouse,prod,low,programmatic,completed,0.7912,1,8,6,250695,27185,99983,10751,1.055819,52399,40
run_mpanhz1c_530266,2026-05-18T03:35:00Z,w_0009,cmp_0001,task_1366,m_claude_sonnet,anthropic,ac_single_shot,prod,medium,judge,completed,0.559,0,4,2,151788,12545,0,32785,0.766483,31730,3
run_mpbrbveo_682708,2026-05-18T22:10:00Z,w_0010,cmp_0002,task_750,m_gemini_pro,google,ac_react,prod,high,judge,errored,,0,8,0,62984,20421,0,2912,0.446513,128471,31
run_mpboia00_215647,2026-05-18T20:51:00Z,w_0006,cmp_0006,task_1294,m_claude_opus,anthropic,ac_stirrup,prod,high,programmatic,completed,0.6204,0,7,4,41681,55961,267498,16734,5.5373,86664,5
run_mpaogp1c_391465,2026-05-18T04:02:00Z,w_0013,cmp_0005,task_1439,m_gpt5,openai,ac_single_shot,prod,high,judge,completed,0.7165,1,5,4,32891,25076,114661,0,1.224516,13167,0
run_mpargpxc_743423,2026-05-18T05:26:00Z,w_0011,cmp_0003,task_3126,m_gpt5_mini,openai,ac_stirrup,prod,medium,gt,completed,0.5478,0,5,3,178141,69607,82590,0,0.232414,14755,33
run_mpb1oio0_669416,2026-05-18T10:12:00Z,,,task_2873,m_gemini_pro,google,ac_stirrup,prod,medium,judge,errored,,0,4,0,55621,80181,55679,0,1.056062,44060,5
run_mpakzyao_361876,2026-05-18T02:25:00Z,w_0003,cmp_0003,task_1371,m_gpt5,openai,ac_single_shot,staging,low,judge,completed,0.668,0,6,4,53748,65276,0,4289,2.549372,5687,1
run_mpbafl9c_559658,2026-05-18T14:17:00Z,w_0003,cmp_0003,task_3191,m_claude_haiku,anthropic,ac_stirrup,prod,low,programmatic,timeout,,0,4,0,64339,16344,0,0,0.116847,,26
run_mpaww6yo_587537,2026-05-18T07:58:00Z,w_0002,cmp_0002,task_258,m_claude_haiku,anthropic,ac_react,prod,medium,programmatic,completed,0.4057,0,3,1,143038,31554,22878,38822,0.281299,30129,19
run_mpailsg0_324858,2026-05-18T01:18:00Z,w_0003,cmp_0003,task_2198,m_claude_sonnet,anthropic,ac_lighthouse,prod,medium,judge,completed,0.4764,0,3,1,189514,31779,0,0,1.045227,15563,11
run_mpaiyneo_162061,2026-05-18T01:28:00Z,w_0013,cmp_0005,task_2423,m_claude_haiku,anthropic,ac_react,prod,high,judge,completed,0.5535,0,2,1,44166,8267,64881,7772,0.081363,23927,24
run_mpb76kao_740019,2026-05-18T12:46:00Z,w_0004,cmp_0004,task_13,m_claude_opus,anthropic,ac_terminus,staging,medium,judge,completed,0.4385,0,8,4,37975,69206,85757,29165,6.435554,89309,11
run_mpbfd25c_505647,2026-05-18T16:35:00Z,w_0013,cmp_0005,task_280,m_claude_sonnet,anthropic,ac_single_shot,staging,high,judge,completed,0.821,1,3,2,79538,65396,46628,20553,1.310616,9460,3
run_mpbrm5s0_467361,2026-05-18T22:18:00Z,w_0011,cmp_0003,task_976,m_gpt5,openai,ac_terminus,staging,high,judge,completed,0.3145,0,2,1,20083,47186,38606,56766,2.374243,83758,14
run_mpaye7eo_226486,2026-05-18T08:40:00Z,w_0002,cmp_0002,task_1350,m_gemini_flash,google,ac_terminus,prod,low,gt,completed,0.3452,0,5,2,73547,54365,0,0,0.087302,32557,11
run_mpbh2sdc_509736,2026-05-18T17:23:00Z,w_0015,cmp_0007,task_1280,m_claude_opus,anthropic,ac_terminus,prod,high,judge,completed,0.7022,1,2,1,195169,36217,0,9829,5.828104,28489,13
run_mpb9naqo_318831,2026-05-18T13:55:00Z,w_0008,cmp_0008,task_2628,m_gpt5_mini,openai,ac_single_shot,staging,high,judge,completed,0.2656,0,3,1,90910,26522,213554,18862,0.120494,6635,0
run_mpbcywao_458694,2026-05-18T15:28:00Z,w_0007,cmp_0007,task_440,m_claude_sonnet,anthropic,ac_stirrup,prod,medium,judge,completed,0.4693,0,3,1,38474,13716,43450,0,0.334197,150854,4
run_mpao2js0_293350,2026-05-18T03:51:00Z,w_0007,cmp_0007,task_3369,m_gemini_pro,google,ac_terminus,prod,high,judge,completed,0.5323,0,2,1,168195,57514,0,0,1.19258,48673,8
run_mpbtkw2o_411093,2026-05-18T23:13:00Z,w_0005,cmp_0005,task_98,m_claude_sonnet,anthropic,ac_terminus,staging,high,judge,completed,0.6998,0,6,4,4607,15775,128764,0,0.289075,27389,5
run_mpagocg0_192601,2026-05-18T00:24:00Z,w_0007,cmp_0007,task_656,m_claude_opus,anthropic,ac_terminus,prod,medium,judge,errored,,0,5,0,59333,64256,528953,11277,6.714068,23880,3
run_mpbsib6o_663930,2026-05-18T22:43:00Z,w_0007,cmp_0007,task_2912,m_claude_sonnet,anthropic,ac_react,prod,medium,judge,completed,0.5313,0,5,3,43495,21531,0,0,0.45345,16901,7
run_mpbsbvpc_891644,2026-05-18T22:38:00Z,,,task_3466,m_claude_haiku,anthropic,ac_stirrup,prod,medium,judge,errored,,0,3,0,40852,19313,32759,0,0.112554,119115,15
run_mpbgi7mo_861463,2026-05-18T17:07:00Z,w_0008,cmp_0008,task_386,m_gpt5_mini,openai,ac_react,prod,medium,programmatic,completed,0.2972,0,3,1,35764,13815,0,11819,0.052603,58951,20
run_mpb27t40_722905,2026-05-18T10:27:00Z,w_0006,cmp_0006,task_3103,m_claude_sonnet,anthropic,ac_stirrup,prod,medium,judge,completed,0.8522,1,5,4,20963,91850,160208,0,1.488701,127783,4
run_mpb8bps0_163738,2026-05-18T13:18:00Z,w_0013,cmp_0005,task_2692,m_claude_opus,anthropic,ac_terminus,prod,medium,gt,completed,0.7684,1,2,2,51007,16917,165116,26217,2.773123,19630,18
run_mpamutpc_423035,2026-05-18T03:17:00Z,w_0012,cmp_0004,task_3982,m_claude_sonnet,anthropic,ac_single_shot,prod,low,programmatic,timeout,,0,4,0,94652,53916,431522,0,1.222153,9421,0
run_mpb53z40_427004,2026-05-18T11:48:00Z,w_0010,cmp_0002,task_3142,m_gpt5,openai,ac_single_shot,prod,low,programmatic,completed,0.4985,0,6,3,39269,21787,43111,0,1.100189,25442,0
run_mpb1gsw0_709122,2026-05-18T10:06:00Z,w_0005,cmp_0005,task_18,m_claude_opus,anthropic,ac_lighthouse,prod,medium,gt,completed,0.496,0,5,2,125077,15292,29534,18934,3.422369,91378,21
run_mpamctk0_405003,2026-05-18T03:03:00Z,w_0001,cmp_0001,task_1099,m_claude_haiku,anthropic,ac_single_shot,staging,medium,judge,completed,0.483,0,6,3,341357,50342,0,15048,0.489502,12648,2
run_mpbjd3c0_122104,2026-05-18T18:27:00Z,w_0002,cmp_0002,task_1431,m_llama3_70b,meta,ac_single_shot,prod,high,programmatic,completed,0.1474,0,7,1,17136,216859,0,38707,0.189178,48867,0
run_mpbgfn1c_566466,2026-05-18T17:05:00Z,w_0002,cmp_0002,task_2000,m_claude_opus,anthropic,ac_lighthouse,prod,medium,judge,completed,0.3022,0,6,2,117664,43167,0,21707,5.409491,28214,39
run_mpbtalpc_675003,2026-05-18T23:05:00Z,w_0010,cmp_0002,task_9,m_claude_sonnet,anthropic,ac_terminus,prod,high,programmatic,completed,0.6009,0,6,4,80990,25097,0,19435,0.692306,150748,19
run_mpbc416o_174578,2026-05-18T15:04:00Z,w_0010,cmp_0002,task_1467,m_gpt5_mini,openai,ac_lighthouse,dev,low,gt,errored,,0,5,0,8671,21751,33993,4673,0.052341,52676,10
run_mpbgfn1c_388188,2026-05-18T17:05:00Z,w_0002,cmp_0002,task_2220,m_gpt4o,openai,ac_single_shot,prod,medium,programmatic,completed,0.5568,0,8,4,125003,99949,25310,18288,1.398499,34271,0
run_mpaylx6o_405427,2026-05-18T08:46:00Z,w_0008,cmp_0008,task_2452,m_claude_sonnet,anthropic,ac_terminus,dev,low,programmatic,completed,0.4404,0,2,1,127850,32818,70590,51997,1.091986,34565,17
run_mpajlsqo_534778,2026-05-18T01:46:00Z,w_0005,cmp_0005,task_369,m_gpt5_mini,openai,ac_terminus,prod,high,judge,completed,0.3339,0,8,3,36351,35784,39128,0,0.0917,122998,36
run_mpawlwlc_478092,2026-05-18T07:50:00Z,w_0003,cmp_0003,task_10,m_claude_sonnet,anthropic,ac_lighthouse,prod,low,gt,completed,0.4998,0,5,2,68530,25611,178953,24450,0.735128,74385,12
run_mpbnbu80_751889,2026-05-18T20:18:00Z,w_0011,cmp_0003,task_1144,m_claude_sonnet,anthropic,ac_single_shot,prod,high,programmatic,completed,0.3617,0,7,3,22340,9150,55378,0,0.220883,11969,3
run_mpann480_379681,2026-05-18T03:39:00Z,w_0013,cmp_0005,task_931,m_gpt5,openai,ac_single_shot,prod,medium,judge,completed,0.7275,1,6,4,56111,58486,14009,34708,2.767051,11633,3
run_mpaobjuo_725090,2026-05-18T03:58:00Z,w_0005,cmp_0005,task_2181,m_claude_opus,anthropic,ac_lighthouse,staging,high,judge,completed,0.7203,1,2,1,50806,42615,0,0,3.958215,35159,6
run_mpajcso0_642519,2026-05-18T01:39:00Z,w_0012,cmp_0004,task_2800,m_claude_sonnet,anthropic,ac_terminus,prod,low,programmatic,completed,0.5685,0,8,5,50154,76479,101705,0,1.328159,114697,3
run_mpb7r51c_721677,2026-05-18T13:02:00Z,w_0011,cmp_0003,task_1944,m_gemini_flash,google,ac_single_shot,staging,medium,gt,completed,0.4175,0,8,3,36273,4641,131590,95624,0.058648,9852,1
run_mpbc96dc_416824,2026-05-18T15:08:00Z,,,task_1977,m_gemini_flash,google,ac_terminus,prod,high,gt,errored,,0,2,0,230609,141137,64533,0,0.240483,,31
run_mpapff1c_884047,2026-05-18T04:29:00Z,w_0005,cmp_0005,task_1850,m_gpt4o,openai,ac_react,prod,low,judge,completed,0.506,0,6,3,61299,43336,0,0,0.586608,37715,33
run_mpbtrbk0_652323,2026-05-18T23:18:00Z,w_0002,cmp_0002,task_601,m_claude_opus,anthropic,ac_lighthouse,prod,medium,gt,completed,0.4494,0,7,3,53424,26249,85203,0,2.89784,89064,29
